state,country,lat,long,date,confirmed,deaths,recovered
tasmania,australia,-41.4545,145.9707,2020-01-31,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-01-31,3,0,0.0
western-australia,australia,-31.9505,115.8605,2020-01-31,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-01,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-01,4,0,2.0
northern-territory,australia,-12.4634,130.8456,2020-02-01,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-01,3,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-01,1,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-01,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-01,4,0,0.0
western-australia,australia,-31.9505,115.8605,2020-02-01,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-02,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-02,4,0,2.0
northern-territory,australia,-12.4634,130.8456,2020-02-02,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-02,2,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-02,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-02,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-02,4,0,0.0
western-australia,australia,-31.9505,115.8605,2020-02-02,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-03,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-03,4,0,2.0
northern-territory,australia,-12.4634,130.8456,2020-02-03,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-03,2,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-03,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-03,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-03,4,0,0.0
western-australia,australia,-31.9505,115.8605,2020-02-03,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-04,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-04,4,0,2.0
northern-territory,australia,-12.4634,130.8456,2020-02-04,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-04,3,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-04,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-04,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-04,4,0,0.0
western-australia,australia,-31.9505,115.8605,2020-02-04,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-05,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-05,4,0,2.0
northern-territory,australia,-12.4634,130.8456,2020-02-05,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-05,3,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-05,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-05,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-05,4,0,0.0
western-australia,australia,-31.9505,115.8605,2020-02-05,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-06,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-06,4,0,2.0
northern-territory,australia,-12.4634,130.8456,2020-02-06,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-06,4,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-06,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-06,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-06,4,0,0.0
western-australia,australia,-31.9505,115.8605,2020-02-06,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-07,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-07,4,0,2.0
northern-territory,australia,-12.4634,130.8456,2020-02-07,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-07,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-07,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-07,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-07,4,0,0.0
western-australia,australia,-31.9505,115.8605,2020-02-07,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-08,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-08,4,0,2.0
northern-territory,australia,-12.4634,130.8456,2020-02-08,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-08,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-08,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-08,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-08,4,0,0.0
western-australia,australia,-31.9505,115.8605,2020-02-08,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-09,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-09,4,0,2.0
northern-territory,australia,-12.4634,130.8456,2020-02-09,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-09,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-09,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-09,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-09,4,0,0.0
western-australia,australia,-31.9505,115.8605,2020-02-09,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-10,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-10,4,0,2.0
northern-territory,australia,-12.4634,130.8456,2020-02-10,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-10,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-10,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-10,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-10,4,0,0.0
western-australia,australia,-31.9505,115.8605,2020-02-10,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-11,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-11,4,0,2.0
northern-territory,australia,-12.4634,130.8456,2020-02-11,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-11,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-11,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-11,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-11,4,0,0.0
western-australia,australia,-31.9505,115.8605,2020-02-11,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-12,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-12,4,0,2.0
northern-territory,australia,-12.4634,130.8456,2020-02-12,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-12,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-12,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-12,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-12,4,0,0.0
western-australia,australia,-31.9505,115.8605,2020-02-12,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-13,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-13,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-13,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-13,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-13,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-13,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-13,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-13,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-14,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-14,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-14,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-14,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-14,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-14,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-14,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-14,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-15,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-15,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-15,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-15,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-15,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-15,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-15,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-15,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-16,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-16,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-16,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-16,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-16,2,0,0.0
tasmania,australia,-41.4545,145.9707,2020-02-16,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-16,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-16,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-17,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-17,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-17,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-17,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-17,2,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-17,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-17,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-17,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-18,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-18,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-18,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-18,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-18,2,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-18,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-18,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-18,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-19,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-19,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-19,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-19,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-19,2,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-19,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-19,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-19,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-20,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-20,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-20,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-20,5,0,0.0
south-australia,australia,-34.9285,138.6007,2020-02-20,2,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-20,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-20,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-20,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-21,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-21,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-21,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-21,5,0,1.0
south-australia,australia,-34.9285,138.6007,2020-02-21,2,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-21,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-21,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-21,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-22,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-22,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-22,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-22,5,0,1.0
south-australia,australia,-34.9285,138.6007,2020-02-22,2,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-22,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-22,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-22,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-23,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-23,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-23,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-23,5,0,1.0
south-australia,australia,-34.9285,138.6007,2020-02-23,2,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-23,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-23,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-23,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-24,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-24,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-24,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-24,5,0,1.0
south-australia,australia,-34.9285,138.6007,2020-02-24,2,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-24,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-24,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-24,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-25,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-25,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-25,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-25,5,0,1.0
south-australia,australia,-34.9285,138.6007,2020-02-25,2,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-25,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-25,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-25,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-26,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-26,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-26,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-26,5,0,1.0
south-australia,australia,-34.9285,138.6007,2020-02-26,2,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-26,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-26,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-26,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-27,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-27,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-27,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-27,5,0,1.0
south-australia,australia,-34.9285,138.6007,2020-02-27,2,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-27,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-27,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-27,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-28,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-28,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-28,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-28,5,0,1.0
south-australia,australia,-34.9285,138.6007,2020-02-28,2,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-28,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-28,4,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-28,0,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-29,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-02-29,4,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-02-29,0,0,0.0
queensland,australia,-28.0167,153.4,2020-02-29,9,0,1.0
south-australia,australia,-34.9285,138.6007,2020-02-29,3,0,2.0
tasmania,australia,-41.4545,145.9707,2020-02-29,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-02-29,7,0,4.0
western-australia,australia,-31.9505,115.8605,2020-02-29,2,0,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-01,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-03-01,6,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-03-01,0,0,0.0
queensland,australia,-28.0167,153.4,2020-03-01,9,0,1.0
south-australia,australia,-34.9285,138.6007,2020-03-01,3,0,2.0
tasmania,australia,-41.4545,145.9707,2020-03-01,0,0,0.0
victoria,australia,-37.8136,144.9631,2020-03-01,7,0,4.0
western-australia,australia,-31.9505,115.8605,2020-03-01,2,1,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-02,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-03-02,6,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-03-02,0,0,0.0
queensland,australia,-28.0167,153.4,2020-03-02,9,0,1.0
south-australia,australia,-34.9285,138.6007,2020-03-02,3,0,2.0
tasmania,australia,-41.4545,145.9707,2020-03-02,1,0,0.0
victoria,australia,-37.8136,144.9631,2020-03-02,9,0,4.0
western-australia,australia,-31.9505,115.8605,2020-03-02,2,1,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-03,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-03-03,13,0,4.0
northern-territory,australia,-12.4634,130.8456,2020-03-03,0,0,0.0
queensland,australia,-28.0167,153.4,2020-03-03,11,0,1.0
south-australia,australia,-34.9285,138.6007,2020-03-03,3,0,2.0
tasmania,australia,-41.4545,145.9707,2020-03-03,1,0,0.0
victoria,australia,-37.8136,144.9631,2020-03-03,9,0,4.0
western-australia,australia,-31.9505,115.8605,2020-03-03,2,1,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-04,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-03-04,22,1,4.0
northern-territory,australia,-12.4634,130.8456,2020-03-04,1,0,0.0
queensland,australia,-28.0167,153.4,2020-03-04,11,0,1.0
south-australia,australia,-34.9285,138.6007,2020-03-04,5,0,2.0
tasmania,australia,-41.4545,145.9707,2020-03-04,1,0,0.0
victoria,australia,-37.8136,144.9631,2020-03-04,10,0,4.0
western-australia,australia,-31.9505,115.8605,2020-03-04,2,1,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-05,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-03-05,22,1,4.0
northern-territory,australia,-12.4634,130.8456,2020-03-05,1,0,0.0
queensland,australia,-28.0167,153.4,2020-03-05,13,0,8.0
south-australia,australia,-34.9285,138.6007,2020-03-05,5,0,2.0
tasmania,australia,-41.4545,145.9707,2020-03-05,1,0,0.0
victoria,australia,-37.8136,144.9631,2020-03-05,10,0,7.0
western-australia,australia,-31.9505,115.8605,2020-03-05,3,1,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-06,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-03-06,26,1,4.0
northern-territory,australia,-12.4634,130.8456,2020-03-06,0,0,0.0
queensland,australia,-28.0167,153.4,2020-03-06,13,0,8.0
south-australia,australia,-34.9285,138.6007,2020-03-06,7,0,2.0
tasmania,australia,-41.4545,145.9707,2020-03-06,1,0,0.0
victoria,australia,-37.8136,144.9631,2020-03-06,10,0,7.0
western-australia,australia,-31.9505,115.8605,2020-03-06,3,1,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-07,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-03-07,28,1,4.0
northern-territory,australia,-12.4634,130.8456,2020-03-07,0,0,0.0
queensland,australia,-28.0167,153.4,2020-03-07,13,0,8.0
south-australia,australia,-34.9285,138.6007,2020-03-07,7,0,2.0
tasmania,australia,-41.4545,145.9707,2020-03-07,1,0,0.0
victoria,australia,-37.8136,144.9631,2020-03-07,11,0,7.0
western-australia,australia,-31.9505,115.8605,2020-03-07,3,1,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-08,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-03-08,38,2,4.0
northern-territory,australia,-12.4634,130.8456,2020-03-08,0,0,0.0
queensland,australia,-28.0167,153.4,2020-03-08,15,0,8.0
south-australia,australia,-34.9285,138.6007,2020-03-08,7,0,2.0
tasmania,australia,-41.4545,145.9707,2020-03-08,2,0,0.0
victoria,australia,-37.8136,144.9631,2020-03-08,11,0,7.0
western-australia,australia,-31.9505,115.8605,2020-03-08,3,1,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-09,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-03-09,48,2,4.0
northern-territory,australia,-12.4634,130.8456,2020-03-09,0,0,0.0
queensland,australia,-28.0167,153.4,2020-03-09,15,0,8.0
south-australia,australia,-34.9285,138.6007,2020-03-09,7,0,2.0
tasmania,australia,-41.4545,145.9707,2020-03-09,2,0,0.0
victoria,australia,-37.8136,144.9631,2020-03-09,15,0,7.0
western-australia,australia,-31.9505,115.8605,2020-03-09,4,1,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-10,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-03-10,55,2,4.0
northern-territory,australia,-12.4634,130.8456,2020-03-10,1,0,0.0
queensland,australia,-28.0167,153.4,2020-03-10,18,0,8.0
south-australia,australia,-34.9285,138.6007,2020-03-10,7,0,2.0
tasmania,australia,-41.4545,145.9707,2020-03-10,2,0,0.0
victoria,australia,-37.8136,144.9631,2020-03-10,18,0,7.0
western-australia,australia,-31.9505,115.8605,2020-03-10,6,1,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-11,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-03-11,65,2,4.0
northern-territory,australia,-12.4634,130.8456,2020-03-11,1,0,0.0
queensland,australia,-28.0167,153.4,2020-03-11,20,0,8.0
south-australia,australia,-34.9285,138.6007,2020-03-11,9,0,2.0
tasmania,australia,-41.4545,145.9707,2020-03-11,3,0,0.0
victoria,australia,-37.8136,144.9631,2020-03-11,21,0,7.0
western-australia,australia,-31.9505,115.8605,2020-03-11,9,1,0.0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-12,0,0,0.0
new-south-wales,australia,-33.8688,151.2093,2020-03-12,65,2,4.0
northern-territory,australia,-12.4634,130.8456,2020-03-12,1,0,0.0
queensland,australia,-28.0167,153.4,2020-03-12,20,0,8.0
